id,old_id,created_at
881,14375,13-05-2019 00:00
882,14390,13-05-2019 00:00
883,14395,13-05-2019 00:00
884,14404,14-05-2019 00:00
885,14411,14-05-2019 00:00
886,14419,14-05-2019 00:00
887,14422,14-05-2019 00:00
888,14428,14-05-2019 00:00
889,14440,15-05-2019 00:00
890,14447,15-05-2019 00:00
891,14460,15-05-2019 00:00
892,14466,15-05-2019 00:00
893,14472,15-05-2019 00:00
894,14485,16-05-2019 00:00
895,14493,16-05-2019 00:00
896,14507,16-05-2019 00:00
897,14516,16-05-2019 00:00
898,14528,16-05-2019 00:00
899,14539,17-05-2019 00:00
900,14555,17-05-2019 00:00
901,14559,17-05-2019 00:00
902,14580,17-05-2019 00:00
903,14587,17-05-2019 00:00
904,14622,20-05-2019 00:00
905,14638,20-05-2019 00:00
906,14643,20-05-2019 00:00
907,14653,20-05-2019 00:00
908,14678,21-05-2019 00:00
909,14693,21-05-2019 00:00
910,14696,21-05-2019 00:00
911,14702,21-05-2019 00:00
912,14711,21-05-2019 00:00
913,14721,22-05-2019 00:00
914,14734,22-05-2019 00:00
915,14742,22-05-2019 00:00
916,14750,22-05-2019 00:00
917,14759,22-05-2019 00:00
918,14763,22-05-2019 00:00
919,14778,23-05-2019 00:00
920,14786,23-05-2019 00:00
921,14795,23-05-2019 00:00
922,14801,23-05-2019 00:00
923,14807,23-05-2019 00:00
924,14817,24-05-2019 00:00
925,14825,24-05-2019 00:00
926,14835,24-05-2019 00:00
927,14842,24-05-2019 00:00
928,14853,24-05-2019 00:00
929,14872,27-05-2019 00:00
930,14883,27-05-2019 00:00
931,14891,27-05-2019 00:00
932,14898,27-05-2019 00:00
933,14905,28-05-2019 00:00
934,14913,28-05-2019 00:00
935,14918,28-05-2019 00:00
936,14925,28-05-2019 00:00
937,11589,28-05-2019 00:00
938,14944,29-05-2019 00:00
939,14953,29-05-2019 00:00
940,14961,29-05-2019 00:00
941,14969,29-05-2019 00:00
942,14977,29-05-2019 00:00
943,14985,29-05-2019 00:00
944,15002,30-05-2019 00:00
945,15007,30-05-2019 00:00
946,15024,30-05-2019 00:00
947,15035,30-05-2019 00:00
948,15043,31-05-2019 00:00
949,15050,31-05-2019 00:00
950,15057,01-06-2019 00:00
951,15071,31-05-2019 00:00
952,15076,31-05-2019 00:00
953,15137,03-06-2019 00:00
954,15141,03-06-2019 00:00
955,15164,03-06-2019 00:00
956,15176,04-06-2019 00:00
957,15183,04-06-2019 00:00
958,15196,04-06-2019 00:00
959,15206,03-05-2019 00:00
960,15212,27-05-2019 00:00
961,15227,21-05-2019 00:00
962,15230,21-05-2019 00:00
963,15235,14-05-2019 00:00
964,15243,04-06-2019 00:00
965,15253,04-06-2019 00:00
966,15267,04-06-2019 00:00
967,15272,04-06-2019 00:00
968,15290,05-06-2019 00:00
969,15298,05-06-2019 00:00
970,15314,05-06-2019 00:00
971,15326,05-06-2019 00:00
972,15340,05-06-2019 00:00
973,15347,05-06-2019 00:00
974,15356,06-06-2019 00:00
975,15369,06-06-2019 00:00
976,15421,06-06-2019 00:00
977,15432,06-06-2019 00:00
978,15441,06-06-2019 00:00
979,15516,07-06-2019 00:00
980,15526,07-06-2019 00:00
981,15539,07-06-2019 00:00
982,15565,07-06-2019 00:00
983,15573,07-06-2019 00:00
984,15617,10-06-2019 00:00
985,15626,10-06-2019 00:00
986,15633,10-06-2019 00:00
987,15640,10-06-2019 00:00
988,15647,10-06-2019 00:00
989,15656,11-06-2019 00:00
990,15662,11-06-2019 00:00
991,15672,11-06-2019 00:00
992,15681,11-06-2019 00:00
993,15688,11-06-2019 00:00
994,15696,11-06-2019 00:00
995,15708,12-06-2019 00:00
996,15717,12-06-2019 00:00
997,15726,12-06-2019 00:00
998,15736,12-06-2019 00:00
999,15742,12-06-2019 00:00
1000,15756,13-06-2019 00:00
1001,15770,13-06-2019 00:00
1002,15778,13-06-2019 00:00
1003,15789,13-06-2019 00:00
1004,15805,13-06-2019 00:00
1005,15824,14-06-2019 00:00
1006,15833,14-06-2019 00:00
1007,15846,14-06-2019 00:00
1008,15858,14-06-2019 00:00
1009,15885,14-06-2019 00:00
1010,15895,14-06-2019 00:00
1011,15924,17-06-2019 00:00
1012,15934,17-06-2019 00:00
1013,15944,17-06-2019 00:00
1014,15952,17-06-2019 00:00
1015,15967,18-06-2019 00:00
1016,15974,18-06-2019 00:00
1017,15981,18-06-2019 00:00
1018,16001,18-06-2019 00:00
1019,16009,18-06-2019 00:00
1020,16030,19-06-2019 00:00
1021,16045,19-06-2019 00:00
1022,16062,19-06-2019 00:00
1023,16091,19-06-2019 00:00
1024,16098,19-06-2019 00:00
1025,16105,19-06-2019 00:00
1026,16115,20-06-2019 00:00
1027,16125,20-06-2019 00:00
1028,16134,20-06-2019 00:00
1029,16146,20-06-2019 00:00
1030,16163,20-06-2019 00:00
1031,16181,21-06-2019 00:00
1032,16188,21-06-2019 00:00
1033,16196,21-06-2019 00:00
1034,16202,21-06-2019 00:00
1035,16209,21-06-2019 00:00
1036,16227,24-06-2019 00:00
1037,16235,24-06-2019 00:00
1038,16242,24-06-2019 00:00
1039,16248,24-06-2019 00:00
1040,16259,24-06-2019 00:00
1041,16268,25-06-2019 00:00
1042,16277,25-06-2019 00:00
1043,16288,25-06-2019 00:00
1044,16296,25-06-2019 00:00
1045,16305,25-06-2019 00:00
1046,16309,26-06-2019 00:00
1047,16318,26-06-2019 00:00
1048,16324,26-06-2019 00:00
1049,16331,26-06-2019 00:00
1050,16344,26-06-2019 00:00
1051,16346,26-06-2019 00:00
1052,16358,27-06-2019 00:00
1053,16367,27-06-2019 00:00
1054,20145,09-09-2019 00:00
1055,16380,27-06-2019 00:00
1056,16386,27-06-2019 00:00
1057,16394,28-06-2019 00:00
1058,16403,28-06-2019 00:00
1059,16413,28-06-2019 00:00
1060,16420,28-06-2019 00:00
1061,16430,28-06-2019 00:00
1062,16442,28-06-2019 00:00
1063,16460,01-07-2019 00:00
1064,16469,01-07-2019 00:00
1065,16479,01-07-2019 00:00
1066,16484,01-07-2019 00:00
1067,16502,02-07-2019 00:00
1068,16507,02-07-2019 00:00
1069,16514,02-07-2019 00:00
1070,16520,13-06-2019 00:00
1071,16527,28-06-2019 00:00
1072,16534,02-07-2019 00:00
1073,16543,02-07-2019 00:00
1074,16553,02-07-2019 00:00
1075,16589,03-07-2019 00:00
1076,16596,03-07-2019 00:00
1077,16603,03-07-2019 00:00
1078,16610,03-07-2019 00:00
1079,16619,03-07-2019 00:00
1080,16626,04-07-2019 00:00
1081,16632,04-07-2019 00:00
1082,16649,04-07-2019 00:00
1083,16664,28-06-2019 00:00
1084,16665,04-07-2019 00:00
1085,16685,04-07-2019 00:00
1086,16701,05-07-2019 00:00
1087,16712,05-07-2019 00:00
1088,16721,05-07-2019 00:00
1089,16747,05-07-2019 00:00
1090,16756,05-07-2019 00:00
1091,16765,08-07-2019 00:00
1092,16768,08-07-2019 00:00
1093,16779,08-07-2019 00:00
1094,16786,08-07-2019 00:00
1095,16793,08-07-2019 00:00
1096,16802,09-07-2019 00:00
1097,16808,09-07-2019 00:00
1098,16819,09-07-2019 00:00
1099,16828,09-07-2019 00:00
1100,16833,09-07-2019 00:00
1101,16846,10-07-2019 00:00
1102,16852,10-07-2019 00:00
1103,16862,10-07-2019 00:00
1104,16869,10-07-2019 00:00
1105,16881,10-07-2019 00:00
1106,16890,10-07-2019 00:00
1107,16897,11-07-2019 00:00
1108,16906,11-07-2019 00:00
1109,16912,11-07-2019 00:00
1110,16917,11-07-2019 00:00
1111,16927,11-07-2019 00:00
1112,16934,11-07-2019 00:00
1113,16948,12-07-2019 00:00
1114,16956,12-07-2019 00:00
1115,16962,12-07-2019 00:00
1116,16970,12-07-2019 00:00
1117,16988,12-07-2019 00:00
1118,17052,15-07-2019 00:00
1119,17061,15-07-2019 00:00
1120,17076,15-07-2019 00:00
1121,17080,15-07-2019 00:00
1122,17095,16-07-2019 00:00
1123,17103,16-07-2019 00:00
1124,17109,16-07-2019 00:00
1125,17118,16-07-2019 00:00
1126,17124,16-07-2019 00:00
1127,17137,17-07-2019 00:00
1128,17145,17-07-2019 00:00
1129,17150,17-07-2019 00:00
1130,17165,17-07-2019 00:00
1131,17172,17-07-2019 00:00
1132,17177,17-07-2019 00:00
1133,17187,18-07-2019 00:00
1134,17195,18-07-2019 00:00
1135,17201,18-07-2019 00:00
1136,17208,18-07-2019 00:00
1137,17211,18-07-2019 00:00
1138,17218,18-07-2019 00:00
1139,17227,19-07-2019 00:00
1140,17234,19-07-2019 00:00
1141,17248,19-07-2019 00:00
1142,17254,19-07-2019 00:00
1143,17274,19-07-2019 00:00
1144,17292,19-07-2019 00:00
1145,17400,22-07-2019 00:00
1146,17407,22-07-2019 00:00
1147,17418,22-07-2019 00:00
1148,17424,22-07-2019 00:00
1149,17430,22-07-2019 00:00
1150,17442,23-07-2019 00:00
1151,17450,23-07-2019 00:00
1152,17457,23-07-2019 00:00
1153,17465,23-07-2019 00:00
1154,17469,23-07-2019 00:00
1155,17476,23-07-2019 00:00
1156,17484,24-07-2019 00:00
1157,17494,24-07-2019 00:00
1158,17499,24-07-2019 00:00
1159,17508,24-07-2019 00:00
1160,17518,24-07-2019 00:00
1161,17524,24-07-2019 00:00
1162,17529,24-07-2019 00:00
1163,17541,25-07-2019 00:00
1164,17553,25-07-2019 00:00
1165,17568,25-07-2019 00:00
1166,17577,25-07-2019 00:00
1167,17586,25-07-2019 00:00
1168,17596,26-07-2019 00:00
1169,17601,26-07-2019 00:00
1170,17615,26-07-2019 00:00
1171,17625,26-07-2019 00:00
1172,17632,26-07-2019 00:00
1173,17640,26-07-2019 00:00
1174,17702,29-07-2019 00:00
1175,17706,29-07-2019 00:00
1176,17731,29-07-2019 00:00
1177,17740,29-07-2019 00:00
1178,17756,30-07-2019 00:00
1179,17765,30-07-2019 00:00
1180,17774,30-07-2019 00:00
1181,17797,30-07-2019 00:00
1182,17805,30-07-2019 00:00
1183,17807,30-07-2019 00:00
1184,17826,31-07-2019 00:00
1185,17834,31-07-2019 00:00
1186,17839,31-07-2019 00:00
1187,17872,31-07-2019 00:00
1188,17877,31-07-2019 00:00
1189,17885,31-07-2019 00:00
1190,17898,01-08-2019 00:00
1191,17909,01-08-2019 00:00
1192,17919,01-08-2019 00:00
1193,17925,01-08-2019 00:00
1194,17935,01-08-2019 00:00
1195,17944,02-08-2019 00:00
1196,17952,02-08-2019 00:00
1197,17961,02-08-2019 00:00
1198,17977,02-08-2019 00:00
1199,17993,02-08-2019 00:00
1200,17997,02-08-2019 00:00
1201,18040,02-08-2019 00:00
1202,18119,05-08-2019 00:00
1203,18129,05-08-2019 00:00
1204,18137,05-08-2019 00:00
1205,18144,05-08-2019 00:00
1206,18154,05-08-2019 00:00
1207,18163,05-08-2019 00:00
1208,18165,23-07-2019 00:00
1209,18180,29-07-2019 00:00
1210,18187,15-07-2019 00:00
1211,18194,05-08-2019 00:00
1212,18205,21-07-2019 00:00
1213,18214,02-07-2019 00:00
1214,18250,06-08-2019 00:00
1215,18258,06-08-2019 00:00
1216,18265,06-08-2019 00:00
1217,18276,06-08-2019 00:00
1218,18284,06-08-2019 00:00
1219,18293,06-08-2019 00:00
1220,18311,07-08-2019 00:00
1221,18316,07-08-2019 00:00
1222,18328,07-08-2019 00:00
1223,18342,07-08-2019 00:00
1224,18349,07-08-2019 00:00
1225,18357,07-08-2019 00:00
1226,18363,08-08-2019 00:00
1227,18369,08-08-2019 00:00
1228,18378,08-08-2019 00:00
1229,18384,08-08-2019 00:00
1230,18391,08-08-2019 00:00
1231,18393,08-08-2019 00:00
1232,18417,09-08-2019 00:00
1233,18429,09-08-2019 00:00
1234,18440,09-08-2019 00:00
1235,18445,09-08-2019 00:00
1236,18452,09-08-2019 00:00
1237,18518,12-08-2019 00:00
1238,18529,12-08-2019 00:00
1239,18543,12-08-2019 00:00
1240,18554,12-08-2019 00:00
1241,18567,12-08-2019 00:00
1242,18576,13-08-2019 00:00
1243,18595,13-08-2019 00:00
1244,18607,13-08-2019 00:00
1245,18619,13-08-2019 00:00
1246,18634,13-08-2019 00:00
1247,18643,13-08-2019 00:00
1248,18656,13-08-2019 00:00
1249,18677,14-08-2019 00:00
1250,18692,14-08-2019 00:00
1251,18705,14-08-2019 00:00
1252,18712,14-08-2019 00:00
1253,18720,14-08-2019 00:00
1254,18729,14-08-2019 00:00
1255,18737,16-08-2019 00:00
1256,18749,16-08-2019 00:00
1257,18760,16-08-2019 00:00
1258,18768,16-08-2019 00:00
1259,18780,16-08-2019 00:00
1260,18787,16-08-2019 00:00
1261,18823,19-08-2019 00:00
1262,18835,19-08-2019 00:00
1263,18845,19-08-2019 00:00
1264,18856,19-08-2019 00:00
1265,18866,19-08-2019 00:00
1266,18875,20-08-2019 00:00
1267,18890,20-08-2019 00:00
1268,18896,20-08-2019 00:00
1269,18907,20-08-2019 00:00
1270,18915,20-08-2019 00:00
1271,18921,20-08-2019 00:00
1272,18933,21-08-2019 00:00
1273,18945,21-08-2019 00:00
1274,18955,21-08-2019 00:00
1275,18964,21-08-2019 00:00
1276,18972,21-08-2019 00:00
1277,18979,21-08-2019 00:00
1278,18995,22-08-2019 00:00
1279,19045,22-08-2019 00:00
1280,19062,27-03-2019 00:00
1281,19072,29-03-2019 00:00
1282,19082,12-04-2019 00:00
1283,19087,15-04-2019 00:00
1284,19093,25-04-2019 00:00
1285,19100,22-08-2019 00:00
1286,19111,29-04-2019 00:00
1287,19117,06-05-2019 00:00
1288,19128,22-08-2019 00:00
1289,19133,06-06-2019 00:00
1290,19138,22-08-2019 00:00
1291,19147,22-08-2019 00:00
1292,19154,22-06-2019 00:00
1293,19178,23-08-2019 00:00
1294,19191,23-08-2019 00:00
1295,19202,23-08-2019 00:00
1296,19250,23-08-2019 00:00
1297,19263,23-08-2019 00:00
1298,19279,23-08-2019 00:00
1299,19305,26-08-2019 00:00
1300,19314,26-08-2019 00:00
1301,19321,26-08-2019 00:00
1302,19330,26-08-2019 00:00
1303,19334,26-08-2019 00:00
1304,19350,27-08-2019 00:00
1305,19362,27-08-2019 00:00
1306,19371,27-08-2019 00:00
1307,19380,27-08-2019 00:00
1308,19390,27-08-2019 00:00
1309,19399,27-08-2019 00:00
1310,19405,27-08-2019 00:00
1311,19422,28-08-2019 00:00
1312,19432,28-08-2019 00:00
1313,19444,28-08-2019 00:00
1314,19451,28-08-2019 00:00
1315,19467,28-08-2019 00:00
1316,19475,28-08-2019 00:00
1317,19482,28-08-2019 00:00
1318,19493,29-08-2019 00:00
1319,19501,29-08-2019 00:00
1320,19511,29-08-2019 00:00
1321,19519,29-08-2019 00:00
1322,19532,29-08-2019 00:00
1323,19547,29-08-2019 00:00
1324,19561,30-08-2019 00:00
1325,19570,30-08-2019 00:00
1326,19581,30-08-2019 00:00
1327,19588,30-08-2019 00:00
1328,19593,21-08-2019 00:00
1329,19603,16-08-2019 00:00
1330,19610,30-08-2019 00:00
1331,19632,30-08-2019 00:00
1332,19645,02-09-2019 00:00
1333,19658,02-09-2019 00:00
1334,19668,02-09-2019 00:00
1335,19677,02-09-2019 00:00
1336,19687,02-09-2019 00:00
1337,19696,02-09-2019 00:00
1338,19704,03-09-2019 00:00
1339,19714,16-08-2019 00:00
1340,19725,03-09-2019 00:00
1341,19735,03-09-2019 00:00
1342,19742,03-09-2019 00:00
1343,19754,03-09-2019 00:00
1344,19770,03-09-2019 00:00
1345,19781,04-09-2019 00:00
1346,19789,20-08-2019 00:00
1347,19798,04-09-2019 00:00
1348,19814,04-09-2019 00:00
1349,19824,04-09-2019 00:00
1350,19832,04-09-2019 00:00
1351,19839,04-09-2019 00:00
1352,19849,04-09-2019 00:00
1353,19857,04-09-2019 00:00
1354,19871,22-08-2019 00:00
1355,19881,16-08-2019 00:00
1356,19889,22-08-2019 00:00
1357,19890,05-09-2019 00:00
1358,19907,05-09-2019 00:00
1359,19928,05-09-2019 00:00
1360,19937,05-09-2019 00:00
1361,19949,05-09-2019 00:00
1362,19972,05-09-2019 00:00
1363,19995,06-09-2019 00:00
1364,20016,06-09-2019 00:00
1365,20025,06-09-2019 00:00
1366,20038,06-09-2019 00:00
1367,20053,06-09-2019 00:00
1368,20075,06-09-2019 00:00
1369,20084,06-09-2019 00:00
1370,20116,09-09-2019 00:00
1371,20132,09-09-2019 00:00
1372,20145,09-09-2019 00:00
1373,20154,09-09-2019 00:00
1374,20170,09-09-2019 00:00
1375,20178,10-09-2019 00:00
1376,20186,10-09-2019 00:00
1377,20196,10-09-2019 00:00
1378,20206,10-09-2019 00:00
1379,20215,10-09-2019 00:00
1380,20221,10-09-2019 00:00
1381,20232,11-09-2019 00:00
1382,20241,11-09-2019 00:00
1383,20252,11-09-2019 00:00
1384,20262,11-09-2019 00:00
1385,20291,11-09-2019 00:00
1386,20314,11-09-2019 00:00
1387,20340,12-09-2019 00:00
1388,20347,12-09-2019 00:00
1389,20355,12-09-2019 00:00
1390,20368,12-09-2019 00:00
1391,20376,12-09-2019 00:00
1392,20392,12-09-2019 00:00
1393,20401,12-09-2019 00:00
1394,20423,13-09-2019 00:00
1395,20438,13-09-2019 00:00
1396,20466,13-09-2019 00:00
1397,20481,13-09-2019 00:00
1398,20515,13-09-2019 00:00
1399,20529,13-09-2019 00:00
1400,20547,16-09-2019 00:00
1401,20558,16-09-2019 00:00
1402,20571,16-09-2019 00:00
1403,20580,16-09-2019 00:00
1404,20590,16-09-2019 00:00
1405,20602,17-09-2019 00:00
1406,20610,17-09-2019 00:00
1407,20619,17-09-2019 00:00
1408,20628,17-09-2019 00:00
1409,20635,17-09-2019 00:00
1410,20640,17-09-2019 00:00
1411,20651,17-09-2019 00:00
1412,20662,18-09-2019 00:00
1413,20674,18-09-2019 00:00
1414,20681,18-09-2019 00:00
1415,20690,18-09-2019 00:00
1416,20698,18-09-2019 00:00
1417,20709,18-09-2019 00:00
1418,20719,18-09-2019 00:00
1419,20729,19-09-2019 00:00
1420,20739,19-09-2019 00:00
1421,20748,19-09-2019 00:00
1422,20759,19-09-2019 00:00
1423,20770,15-08-2019 00:00
1424,20787,15-08-2019 00:00
1425,20794,19-09-2019 00:00
1426,20813,19-09-2019 00:00
1427,20826,20-09-2019 00:00
1428,20850,20-09-2019 00:00
1429,20856,20-09-2019 00:00
1430,20876,20-09-2019 00:00
1431,20886,20-09-2019 00:00
1432,20902,20-09-2019 00:00
1433,20931,23-09-2019 00:00
1434,20935,23-09-2019 00:00
1435,20944,23-09-2019 00:00
1436,20955,23-09-2019 00:00
1437,20966,23-09-2019 00:00
1438,20977,23-09-2019 00:00
1439,20997,24-09-2019 00:00
1440,21008,24-09-2019 00:00
1441,21016,24-09-2019 00:00
1442,21025,24-09-2019 00:00
1443,21036,24-09-2019 00:00
1444,21043,24-09-2019 00:00
1445,21048,24-09-2019 00:00
1446,21060,25-09-2019 00:00
1447,21072,25-09-2019 00:00
1448,21082,25-09-2019 00:00
1449,21090,25-09-2019 00:00
1450,21098,25-09-2019 00:00
1451,21107,25-09-2019 00:00
1452,21115,26-09-2019 00:00
1453,21125,26-09-2019 00:00
1454,21143,26-09-2019 00:00
1455,21151,26-09-2019 00:00
1456,21162,26-09-2019 00:00
1457,21170,26-09-2019 00:00
1458,21185,27-09-2019 00:00
1459,21238,27-09-2019 00:00
1460,21259,27-09-2019 00:00
1461,21267,27-09-2019 00:00
1462,21275,27-09-2019 00:00
1463,21280,27-09-2019 00:00
1464,21296,27-09-2019 00:00
1465,21335,30-09-2019 00:00
1466,21344,30-09-2019 00:00
1467,21351,30-09-2019 00:00
1468,21358,30-09-2019 00:00
1469,21363,30-09-2019 00:00
1470,21371,18-09-2019 00:00
1471,21375,30-09-2019 00:00
1472,21382,20-09-2019 00:00
1473,21406,01-10-2019 00:00
1474,21423,17-09-2019 00:00
1475,21429,01-10-2019 00:00
1476,21449,01-10-2019 00:00
1477,21460,01-10-2019 00:00
1478,21470,01-10-2019 00:00
1479,21483,01-10-2019 00:00
1480,21495,01-10-2019 00:00
1481,21510,03-10-2019 00:00
1482,21522,03-10-2019 00:00
1483,21531,03-10-2019 00:00
1484,21538,03-10-2019 00:00
1485,21547,03-10-2019 00:00
1486,21565,03-10-2019 00:00
1487,21584,03-10-2019 00:00
1488,21607,04-10-2019 00:00
1489,21618,04-10-2019 00:00
1490,21642,04-10-2019 00:00
1491,21651,04-10-2019 00:00
1492,21664,04-10-2019 00:00
1493,21667,04-10-2019 00:00
1494,21702,07-10-2019 00:00
1495,21711,07-10-2019 00:00
1496,21728,07-10-2019 00:00
1497,21735,07-10-2019 00:00
1498,21744,07-10-2019 00:00
1499,21748,07-10-2019 00:00
1500,21776,08-10-2019 00:00
1501,21784,08-10-2019 00:00
1502,21794,08-10-2019 00:00
1503,21801,08-10-2019 00:00
1504,21813,08-10-2019 00:00
1505,21818,08-10-2019 00:00
1506,21825,09-10-2019 00:00
1507,21833,09-10-2019 00:00
1508,21842,09-10-2019 00:00
1509,21850,09-10-2019 00:00
1510,21861,09-10-2019 00:00
1511,21863,09-10-2019 00:00
1512,21876,09-10-2019 00:00
1513,21893,10-10-2019 00:00
1514,21903,10-10-2019 00:00
1515,21914,10-10-2019 00:00
1516,21923,10-10-2019 00:00
1517,21933,10-10-2019 00:00
1518,21940,10-10-2019 00:00
1519,21949,10-10-2019 00:00
1520,21957,11-10-2019 00:00
1521,21971,11-10-2019 00:00
1522,21979,11-10-2019 00:00
1523,21993,11-10-2019 00:00
1524,22005,11-10-2019 00:00
1525,22012,11-10-2019 00:00
1526,22013,11-10-2019 00:00
1527,22044,14-10-2019 00:00
1528,22054,14-10-2019 00:00
1529,22063,14-10-2019 00:00
1530,22073,14-10-2019 00:00
1531,22085,14-10-2019 00:00
1532,22095,15-10-2019 00:00
1533,22105,15-10-2019 00:00
1534,22116,15-10-2019 00:00
1535,22124,15-10-2019 00:00
1536,22134,15-10-2019 00:00
1537,22145,15-10-2019 00:00
1538,22152,15-10-2019 00:00
1539,22165,16-10-2019 00:00
1540,22175,16-10-2019 00:00
1541,22184,16-10-2019 00:00
1542,22194,16-10-2019 00:00
1543,22203,16-10-2019 00:00
1544,22210,16-10-2019 00:00
1545,22220,17-10-2019 00:00
1546,22231,17-10-2019 00:00
1547,22241,17-10-2019 00:00
1548,22249,17-10-2019 00:00
1549,22256,17-10-2019 00:00
1550,22267,17-10-2019 00:00
1551,22279,18-10-2019 00:00
1552,22288,18-10-2019 00:00
1553,22297,18-10-2019 00:00
1554,22310,18-10-2019 00:00
1555,22319,18-10-2019 00:00
1556,22327,18-10-2019 00:00
1557,22335,18-10-2019 00:00
1558,22357,21-10-2019 00:00
1559,22369,21-10-2019 00:00
1560,22378,21-10-2019 00:00
1561,22384,21-10-2019 00:00
1562,22392,21-10-2019 00:00
1563,22404,22-10-2019 00:00
1564,22412,22-10-2019 00:00
1565,22421,22-10-2019 00:00
1566,22430,22-10-2019 00:00
1567,22440,22-10-2019 00:00
1568,22448,22-10-2019 00:00
1569,22455,23-10-2019 00:00
1570,22462,23-10-2019 00:00
1571,22474,23-10-2019 00:00
1572,22482,23-10-2019 00:00
1573,22493,23-10-2019 00:00
1574,22501,23-10-2019 00:00
1575,22512,24-10-2019 00:00
1576,22520,24-10-2019 00:00
1577,22526,24-10-2019 00:00
1578,22531,24-10-2019 00:00
1579,22538,24-10-2019 00:00
1580,22555,25-10-2019 00:00
1581,22563,25-10-2019 00:00
1582,22571,25-10-2019 00:00
1583,22583,25-10-2019 00:00
1584,22594,25-10-2019 00:00
1585,22601,25-10-2019 00:00
1586,22610,29-10-2019 00:00
1587,59766,07-05-2021 00:00
1588,22630,29-10-2019 00:00
1589,22640,29-10-2019 00:00
1590,22646,29-10-2019 00:00
1591,22655,29-10-2019 00:00
1592,22667,30-10-2019 00:00
1593,22678,30-10-2019 00:00
1594,22688,30-10-2019 00:00
1595,22701,30-10-2019 00:00
1596,22709,30-10-2019 00:00
1597,22715,30-10-2019 00:00
1598,22724,30-10-2019 00:00
1599,22735,31-10-2019 00:00
1600,22743,31-10-2019 00:00
1601,22752,31-10-2019 00:00
1602,22758,31-10-2019 00:00
1603,22769,31-10-2019 00:00
1604,22776,31-10-2019 00:00
1605,22789,01-11-2019 00:00
1606,22796,29-10-2019 00:00
1607,22807,28-10-2019 00:00
1608,22816,14-10-2019 00:00
1609,22823,01-11-2019 00:00
1610,22827,01-11-2019 00:00
1611,22839,01-11-2019 00:00
1612,22844,01-11-2019 00:00
1613,22852,18-10-2019 00:00
1614,22860,01-11-2019 00:00
1615,22872,01-11-2019 00:00
1616,22897,04-11-2019 00:00
1617,22910,04-11-2019 00:00
1618,22916,04-11-2019 00:00
1619,22925,04-11-2019 00:00
1620,22932,04-11-2019 00:00
1621,22940,05-11-2019 00:00
1622,22949,05-11-2019 00:00
1623,22957,05-11-2019 00:00
1624,22965,05-11-2019 00:00
1625,22972,05-11-2019 00:00
1626,22980,05-11-2019 00:00
1627,22986,06-11-2019 00:00
1628,22997,06-11-2019 00:00
1629,23005,06-11-2019 00:00
1630,23014,06-11-2019 00:00
1631,23023,06-11-2019 00:00
1632,23029,06-11-2019 00:00
1633,23037,06-11-2019 00:00
1634,23057,07-11-2019 00:00
1635,23071,07-11-2019 00:00
1636,23076,07-11-2019 00:00
1637,23085,07-11-2019 00:00
1638,23093,07-11-2019 00:00
1639,23103,07-11-2019 00:00
1640,23109,07-11-2019 00:00
1641,23117,07-11-2019 00:00
1642,23125,08-11-2019 00:00
1643,23135,08-11-2019 00:00
1644,23144,08-11-2019 00:00
1645,23153,08-11-2019 00:00
1646,23158,08-11-2019 00:00
1647,23161,08-11-2019 00:00
1648,23182,11-11-2019 00:00
1649,23191,11-11-2019 00:00
1650,23203,11-11-2019 00:00
1651,23209,11-11-2019 00:00
1652,23216,11-11-2019 00:00
1653,23227,12-11-2019 00:00
1654,23233,12-11-2019 00:00
1655,23242,12-11-2019 00:00
1656,23250,12-11-2019 00:00
1657,23258,12-11-2019 00:00
1658,23265,12-11-2019 00:00
1659,23273,13-11-2019 00:00
1660,23279,13-11-2019 00:00
1661,23287,13-11-2019 00:00
1662,23298,13-11-2019 00:00
1663,23305,13-11-2019 00:00
1664,23313,13-11-2019 00:00
1665,23332,14-11-2019 00:00
1666,23340,14-11-2019 00:00
1667,23348,31-10-2019 00:00
1668,23352,14-11-2019 00:00
1669,23359,14-11-2019 00:00
1670,23366,14-11-2019 00:00
1671,23371,08-10-2019 00:00
1672,23377,14-11-2019 00:00
1673,23385,04-10-2019 00:00
1674,23393,12-09-2019 00:00
1675,23401,18-10-2019 00:00
1676,23407,15-11-2019 00:00
1677,23414,18-09-2019 00:00
1678,23428,15-11-2019 00:00
1679,23440,15-11-2019 00:00
1680,23446,15-11-2019 00:00
1681,23455,15-11-2019 00:00
1682,23466,15-11-2019 00:00
1683,23473,15-11-2019 00:00
1684,23489,18-11-2019 00:00
1685,23498,18-11-2019 00:00
1686,23506,18-11-2019 00:00
1687,23514,18-11-2019 00:00
1688,23521,18-11-2019 00:00
1689,23529,18-11-2019 00:00
1690,23544,19-11-2019 00:00
1691,23551,19-11-2019 00:00
1692,23558,19-11-2019 00:00
1693,23563,19-11-2019 00:00
1694,23571,19-11-2019 00:00
1695,23580,19-11-2019 00:00
1696,23592,20-11-2019 00:00
1697,23603,20-11-2019 00:00
1698,23615,20-11-2019 00:00
1699,23620,20-11-2019 00:00
1700,23624,20-11-2019 00:00
1701,23632,20-11-2019 00:00
1702,23641,20-11-2019 00:00
1703,23650,21-11-2019 00:00
1704,23661,21-11-2019 00:00
1705,23668,21-11-2019 00:00
1706,23679,21-11-2019 00:00
1707,23489,18-11-2019 00:00
1708,23498,18-11-2019 00:00
1709,23506,18-11-2019 00:00
